Localização,Latitude {N+/S-},Longitude {E+/W-},Zona Horaria {+/- GMT},Elevação {m},,,,,,,,,,,,,,,,,
São Paulo,-23.62,-46.65,-3,802,,,,,,,,,,,,,,,,,

Mês,Dia,Hora,TBS {C},TBU {C},T. Pto Orvalho {C},Pressao Atmosferica {kPa},Umidade {kg/kg},U. R. {%},Densidade do ar {kg/m3},Entalpia {BTU/LB},Velocidade do Vento {m/s},Direção do Vento {graus},Cobertura Total de Nuvens {decimas},Rad Horizontal Extraterreste {Wh/m2},Rad Global Horizontal {Wh/m2},Rad Direta {Wh/m2},Rad Direta Normal {Wh/m2},Rad Difusa Horizontal {Wh/m2},,,
10,13,6,13.2,12.7,12.1,92.6,0.00980907,95,1.109,38.0,4,170,10,12,4,1,3,4,,,
10,13,7,13.7,13.2,12.6,92.6,0.010147482,95,1.107,39.3,7,160,10,248,92,11,37,81,,,
10,13,8,13.8,13.5,13.1,92.7,0.010426347,97,1.107,40.1,5,140,10,558,206,25,47,182,,,
10,13,9,13.8,13.5,13.1,92.7,0.010426347,97,1.107,40.1,5,130,10,835,309,37,51,272,,,
10,13,10,14,13.5,12.9,92.8,0.010332286,95,1.108,40.1,5,130,10,1062,393,47,54,346,,,
10,13,11,14.6,14,13.4,92.8,0.010645132,94,1.105,41.5,4,130,10,1221,452,54,56,398,,,
10,13,12,14.5,14.1,13.6,92.9,0.010787812,96,1.106,41.8,3,170,10,1304,482,57,57,425,,,
10,13,13,14.5,14,13.4,92.8,0.01068642,95,1.105,41.5,3,150,10,1303,482,57,59,425,,,
10,13,14,14.8,14,13.3,92.8,0.010562575,92,1.104,41.5,7,130,10,1219,451,54,62,397,,,
10,13,15,14.7,14,13.3,92.7,0.010615801,93,1.103,41.5,6,120,10,1058,391,47,65,345,,,
10,13,16,14.7,14.2,13.6,92.7,0.010843156,95,1.103,42.1,4,150,10,830,307,37,71,271,,,
10,13,17,14.6,13.8,13.1,92.7,0.010431503,92,1.104,41.0,5,130,10,552,204,24,81,180,,,
10,13,18,14.4,13.8,13.2,92.7,0.010514026,94,1.105,41.0,4,130,10,241,89,11,69,79,,,
10,13,19,14,13.6,13.1,92.7,0.010455166,96,1.106,40.4,6,130,10,10,4,0,2,3,,,
10,13,20,13.9,13.5,13.0,92.7,0.010385092,96,1.107,40.1,5,130,10,0,0,0,0,0,,,
10,13,21,13.6,13.3,12.9,92.7,0.010287424,97,1.108,39.6,6,130,10,0,0,0,0,0,,,
10,13,22,13.6,13.2,12.7,92.7,0.010177353,96,1.108,39.3,6,120,10,0,0,0,0,0,,,
10,13,23,13.4,13.3,13.0,92.7,0.010369915,99,1.109,39.6,6,100,10,0,0,0,0,0,,,
10,13,24,13.6,13.3,12.9,92.7,0.010287424,97,1.108,39.6,4,120,10,0,0,0,0,0,,,
10,14,1,13.6,13.2,12.7,92.7,0.010177353,96,1.108,39.3,3,130,10,0,0,0,0,0,,,
10,14,2,13.6,13.3,12.9,92.7,0.010287424,97,1.108,39.6,4,160,10,0,0,0,0,0,,,
10,14,3,13.4,13,12.5,92.6,0.010052109,96,1.108,38.8,5,120,10,0,0,0,0,0,,,
10,14,4,13.5,13,12.4,92.6,0.010010904,95,1.108,38.8,5,130,10,0,0,0,0,0,,,
10,14,5,13.5,13.1,12.6,92.5,0.010131503,96,1.106,39.1,5,110,10,0,0,0,0,0,,,
10,14,6,13.2,12.8,12.3,92.5,0.009928206,96,1.108,38.3,3,90,10,13,5,1,4,4,,,
10,14,7,13.3,12.8,12.2,92.6,0.009875947,95,1.109,38.2,2,120,10,252,93,11,37,82,,,
10,14,8,13.8,12.9,12.1,92.6,0.009778501,91,1.107,38.5,2,120,10,562,208,25,48,183,,,
10,14,9,15.1,14,13.1,92.6,0.010462705,89,1.101,41.6,3,60,9,839,409,129,180,280,,,
10,14,10,16.5,14.5,13.1,92.6,0.010456555,82,1.096,43.0,3,70,9,1065,519,163,188,356,,,
10,14,11,18,15.5,13.9,92.6,0.011012912,78,1.089,45.9,3,40,9,1225,597,188,194,409,,,
10,14,12,16.4,15.5,14.7,92.7,0.01166147,92,1.095,45.9,8,180,10,1307,484,58,58,426,,,
10,14,13,17,15.5,14.4,92.6,0.011426354,86,1.092,45.9,10,70,10,1306,483,58,60,426,,,
10,14,14,16.8,16.3,15.8,92.6,0.012485169,95,1.091,48.4,8,210,10,1222,452,54,62,398,,,
10,14,15,17,16.5,16.0,92.5,0.012665324,95,1.089,49.1,4,180,10,1060,392,47,65,346,,,
10,14,16,16,15.5,15.0,92.4,0.011866974,95,1.093,46.0,4,30,10,832,308,37,71,271,,,
10,14,17,16.6,16.1,15.6,92.3,0.012362659,95,1.088,47.9,3,30,10,554,205,24,81,181,,,
10,14,18,16.6,15.7,14.9,92.4,0.011859918,92,1.090,46.6,3,50,10,244,90,11,67,79,,,
10,14,19,16.4,15.5,14.7,92.5,0.011687977,92,1.093,46.0,3,120,10,11,4,0,2,3,,,
10,14,20,15.4,15,14.5,92.5,0.011506773,96,1.097,44.5,3,150,8,0,0,0,0,0,,,
10,14,21,15,14.6,14.1,92.5,0.011204242,96,1.099,43.3,2,140,3,0,0,0,0,0,,,
10,14,22,15,14.5,13.9,92.5,0.011088376,95,1.099,43.0,2,120,3,0,0,0,0,0,,,
10,14,23,15,14.6,14.1,92.5,0.011204242,96,1.099,43.3,1,100,10,0,0,0,0,0,,,
10,14,24,14.8,14.4,13.9,92.5,0.011055636,96,1.100,42.7,1,60,9,0,0,0,0,0,,,
10,15,1,15.2,14.8,14.3,92.5,0.011354614,96,1.098,43.9,5,60,10,0,0,0,0,0,,,
10,15,2,14.9,14.5,14.0,92.4,0.011142162,96,1.098,43.1,3,60,10,0,0,0,0,0,,,
10,15,3,14.7,14.4,14.0,92.4,0.011109336,97,1.099,42.8,4,60,10,0,0,0,0,0,,,
10,15,4,14.7,14.4,14.0,92.3,0.011121724,97,1.098,42.8,4,60,10,0,0,0,0,0,,,
10,15,5,14.6,14.5,14.2,92.3,0.011278703,99,1.098,43.1,3,40,10,0,0,0,0,0,,,
10,15,6,14.6,14.6,14.3,92.3,0.0113948,100,1.098,43.4,3,60,10,15,5,1,4,5,,,
10,15,7,14.4,14.1,13.7,92.4,0.010889427,97,1.100,41.9,3,50,10,257,95,11,37,84,,,
10,15,8,14.8,14.4,13.9,92.4,0.011067996,96,1.099,42.8,2,40,10,566,210,25,48,185,,,
10,15,9,15.1,14.5,13.9,92.4,0.01105948,94,1.097,43.1,4,40,10,843,312,37,52,275,,,
10,15,10,17.1,15.1,13.7,92.5,0.010921852,82,1.091,44.8,4,50,8,1069,630,338,389,292,,,
10,15,11,19.9,17,15.3,92.5,0.012092989,76,1.079,50.6,3,30,0,1228,1044,872,902,172,,,
10,15,12,22.6,18,15.5,92.5,0.01227103,65,1.069,53.8,0,0,3,1310,1137,949,949,188,,,
10,15,13,26.1,19.2,15.7,92.3,0.012478164,54,1.054,57.9,1,290,1,1308,1140,952,985,188,,,
10,15,14,27.1,19,14.8,92.2,0.011804989,48,1.050,57.2,2,20,0,1224,1040,869,999,172,,,
10,15,15,29,19,13.8,92.1,0.011037332,40,1.044,57.2,0,0,5,1062,853,712,993,141,,,
10,15,16,29.2,19.2,14.1,92.0,0.011247491,40,1.041,57.9,0,0,6,835,623,507,934,116,,,
10,15,17,23.4,20,18.3,92.0,0.014785501,74,1.056,61.0,8,180,5,556,446,373,643,74,,,
10,15,18,17.5,17.4,17.1,92.0,0.013679882,99,1.079,52.1,10,180,10,246,91,11,25,80,,,
10,15,19,16.7,16.6,16.3,92.1,0.012972813,99,1.085,49.5,4,170,10,11,4,1,2,4,,,
10,15,20,16.5,16.2,15.8,92.1,0.012555771,97,1.086,48.3,5,190,10,0,0,0,0,0,,,
10,15,21,16.5,16.2,15.8,92.2,0.012541741,97,1.087,48.2,2,140,10,0,0,0,0,0,,,
10,15,22,16.5,16.2,15.8,92.3,0.012527742,97,1.088,48.2,0,0,10,0,0,0,0,0,,,
10,15,23,16.5,16,15.5,92.4,0.012267301,95,1.090,47.5,1,150,10,0,0,0,0,0,,,
10,15,24,16.4,16.1,15.7,92.4,0.01243179,97,1.090,47.9,1,360,10,0,0,0,0,0,,,
10,16,1,16.5,16.2,15.8,92.4,0.012513774,97,1.090,48.2,3,180,10,0,0,0,0,0,,,
10,16,2,15.8,15.6,15.2,92.3,0.012083892,98,1.092,46.4,3,80,10,0,0,0,0,0,,,
10,16,3,15.4,15.4,15.1,92.3,0.01200877,100,1.093,45.8,2,90,10,0,0,0,0,0,,,
10,16,4,15.4,15.4,15.1,92.1,0.012035352,100,1.091,45.8,0,0,10,0,0,0,0,0,,,
10,16,5,16,15.8,15.4,92.2,0.012257421,98,1.090,47.0,5,300,10,0,0,0,0,0,,,
10,16,6,16.1,15.8,15.4,92.3,0.012202305,97,1.090,47.0,7,300,10,16,6,1,4,5,,,
10,16,7,16.8,16,15.3,92.4,0.012142869,93,1.089,47.5,8,320,6,262,195,159,516,36,,,
10,16,8,17.1,16,15.1,92.4,0.012018492,90,1.088,47.5,7,330,9,571,278,88,168,191,,,
10,16,9,20.2,17.2,15.4,92.3,0.012253882,75,1.075,51.3,8,320,9,847,413,130,181,283,,,
10,16,10,22.8,16,11.9,92.1,0.009706917,51,1.068,47.5,10,360,10,1073,397,47,54,350,,,
10,16,11,24.8,17.5,13.4,92.1,0.010769114,50,1.059,52.2,2,290,10,1232,456,54,56,401,,,
10,16,12,27.5,19,14.6,92.2,0.011639669,46,1.049,57.2,3,250,9,1313,640,201,201,438,,,
10,16,13,27,19,14.9,92.2,0.011846334,48,1.050,57.2,6,300,8,1311,773,415,429,358,,,
10,16,14,26.5,19.1,15.3,92.1,0.012207898,51,1.050,57.6,7,300,6,1226,916,746,857,170,,,
10,16,15,27.6,19.5,15.5,92.0,0.012327284,48,1.045,59.0,5,340,6,1065,795,647,902,148,,,
10,16,16,27.9,18.5,13.5,92.0,0.010827563,42,1.047,55.5,8,330,6,837,625,509,934,116,,,
10,16,17,28,18.5,13.4,92.0,0.010786354,41,1.046,55.5,8,320,3,558,484,404,696,80,,,
10,16,18,28,18.4,13.2,92.0,0.010652003,41,1.047,55.2,4,310,4,248,209,175,134,35,,,
10,16,19,27.4,18.5,13.8,92.1,0.011017433,44,1.049,55.5,4,280,9,12,6,2,6,4,,,
10,16,20,26,18.2,14.0,92.1,0.011193352,48,1.054,54.5,3,280,9,0,0,0,0,0,,,
10,16,21,22.9,16.9,13.4,92.3,0.010755116,56,1.068,50.2,9,230,8,0,0,0,0,0,,,
10,16,22,21.5,16.5,13.5,92.5,0.010802369,62,1.075,48.9,5,230,8,0,0,0,0,0,,,
10,16,23,19,17,15.7,92.3,0.012495589,83,1.079,50.7,10,40,10,0,0,0,0,0,,,
10,16,24,19,17,15.7,92.3,0.012495589,83,1.079,50.7,0,0,8,0,0,0,0,0,,,
10,17,1,18.4,17,16.0,92.2,0.012759433,88,1.080,50.7,3,340,6,0,0,0,0,0,,,
10,17,2,17.6,16.5,15.7,92.2,0.012458942,90,1.083,49.2,4,340,3,0,0,0,0,0,,,
10,17,3,18,16.5,15.5,92.2,0.012292982,87,1.082,49.1,3,350,3,0,0,0,0,0,,,
10,17,4,17.6,16,14.9,92.2,0.011838891,86,1.084,47.6,3,330,4,0,0,0,0,0,,,
10,17,5,18.5,16,14.4,92.1,0.011480165,78,1.080,47.6,5,10,0,0,0,0,0,0,,,
10,17,6,18.5,16.2,14.7,92.1,0.011726555,80,1.080,48.2,3,350,4,17,15,12,68,2,,,
10,17,7,18,16,14.7,92.2,0.011673253,82,1.083,47.6,3,20,3,266,231,193,619,38,,,
10,17,8,19,16.6,15.1,92.2,0.012003829,79,1.079,49.4,3,350,3,575,499,417,796,82,,,
10,17,9,21.5,17.5,15.2,92.3,0.012102556,69,1.071,52.2,4,330,4,851,718,599,834,118,,,
10,17,10,24.2,18.8,16.0,92.2,0.01273172,61,1.059,56.6,7,330,5,1076,864,721,828,143,,,
10,17,11,26.5,19,15.1,92.2,0.01205315,51,1.052,57.2,8,310,5,1235,991,827,856,164,,,
10,17,12,27.8,19.4,15.2,92.2,0.012069795,47,1.047,58.6,6,350,6,1316,983,800,800,183,,,
10,17,13,29.3,20.3,16.0,92.1,0.012747673,45,1.040,61.9,8,320,4,1314,1107,925,956,183,,,
10,17,14,30,20.5,16.0,92.1,0.01274888,44,1.037,62.6,10,280,4,1229,1036,865,993,171,,,
10,17,15,30,20.6,16.2,92.1,0.01289538,44,1.037,62.9,8,270,6,1067,797,649,903,148,,,
10,17,16,29.9,20.5,16.0,92.0,0.012808838,44,1.036,62.6,8,270,5,839,673,562,935,111,,,
10,17,17,29.8,20.5,16.1,92.0,0.012850277,44,1.037,62.6,8,300,0,560,476,398,683,79,,,
10,17,18,29.8,20.5,16.1,92.0,0.012850277,44,1.037,62.6,6,290,4,250,211,176,143,35,,,
10,17,19,28.5,20,15.9,92.1,0.012646578,47,1.043,60.8,6,280,5,13,10,8,27,2,,,
10,17,20,26.9,19.5,15.8,92.1,0.012599851,52,1.048,59.0,5,260,6,0,0,0,0,0,,,
10,17,21,25.9,18.8,15.1,92.1,0.012043945,52,1.053,56.6,4,340,4,0,0,0,0,0,,,
10,17,22,24.9,17.9,14.1,92.2,0.01123458,52,1.059,53.5,2,340,9,0,0,0,0,0,,,
10,17,23,23,18.2,15.6,92.2,0.012418351,64,1.064,54.6,3,170,9,0,0,0,0,0,,,
10,17,24,23.4,18.3,15.6,92.3,0.012370333,63,1.063,54.9,3,110,4,0,0,0,0,0,,,
10,18,1,22,18.5,16.6,92.1,0.013253237,73,1.065,55.7,4,60,6,0,0,0,0,0,,,
10,18,2,20,18.5,17.5,92.2,0.014069494,87,1.072,55.7,3,330,10,0,0,0,0,0,,,
10,18,3,20.4,18.4,17.2,92.2,0.013767369,83,1.071,55.3,2,350,10,0,0,0,0,0,,,
10,18,4,20.2,18.2,17.0,92.1,0.013597464,83,1.071,54.7,0,0,6,0,0,0,0,0,,,
10,18,5,20,18,16.8,92.1,0.013413502,83,1.072,54.0,0,0,3,0,0,0,0,0,,,
10,18,6,19.6,18,17.0,92.1,0.013579971,86,1.073,54.0,0,0,8,19,11,6,32,5,,,
10,18,7,19.5,18,17.0,92.2,0.013605815,87,1.074,54.0,1,90,10,270,100,12,38,88,,,
10,18,8,20.3,18.7,17.7,92.3,0.014200558,87,1.071,56.3,4,240,10,579,214,26,49,189,,,
10,18,9,20,19,18.3,92.3,0.014738758,91,1.072,57.4,4,170,9,855,417,131,182,286,,,
10,18,10,21,19,17.8,92.4,0.014304555,84,1.070,57.3,4,90,8,1080,636,341,392,295,,,
10,18,11,20.8,19,17.9,92.5,0.014371245,85,1.072,57.3,1,120,10,1238,458,55,56,403,,,
10,18,12,20.5,19,18.0,92.6,0.014479728,87,1.074,57.2,2,180,10,1319,488,58,58,430,,,
10,18,13,19.8,18.7,17.9,92.5,0.014376262,91,1.075,56.3,3,40,10,1316,487,58,60,429,,,
10,18,14,19.6,18.6,17.9,92.5,0.014323358,91,1.076,55.9,4,160,10,1231,456,54,62,401,,,
10,18,15,18.7,18,17.4,92.4,0.013907595,94,1.079,54.0,4,140,10,1069,396,47,66,348,,,
10,18,16,17,16.8,16.4,92.3,0.013071998,98,1.086,50.1,9,120,10,841,311,37,71,274,,,
10,18,17,17.4,16.6,15.9,92.3,0.01265317,93,1.085,49.4,7,150,10,563,208,25,79,183,,,
10,18,18,16.8,16.2,15.6,92.3,0.012403211,94,1.087,48.2,5,170,10,253,94,11,60,82,,,
10,18,19,15.7,15,14.3,92.5,0.01138262,93,1.096,44.5,7,170,10,13,5,1,2,4,,,
10,18,20,15.5,15,14.5,92.5,0.011465383,95,1.096,44.5,6,170,10,0,0,0,0,0,,,
10,18,21,14.6,14,13.4,92.5,0.010681066,94,1.101,41.6,7,180,10,0,0,0,0,0,,,
10,18,22,14.5,14,13.4,92.6,0.010710351,95,1.103,41.6,5,180,10,0,0,0,0,0,,,
10,18,23,14.4,14,13.5,92.6,0.010751646,96,1.103,41.6,4,190,10,0,0,0,0,0,,,
10,18,24,14.4,13.8,13.2,92.7,0.010514026,94,1.105,41.0,5,170,10,0,0,0,0,0,,,
10,19,1,14.2,13.7,13.1,92.7,0.010484392,95,1.105,40.7,3,170,10,0,0,0,0,0,,,
10,19,2,14.3,13.7,13.1,92.7,0.010443131,94,1.105,40.7,2,270,10,0,0,0,0,0,,,
10,19,3,14,14,13.7,92.6,0.010916889,100,1.104,41.6,6,150,10,0,0,0,0,0,,,
10,19,4,14,14,13.7,92.5,0.010928898,100,1.103,41.6,6,150,10,0,0,0,0,0,,,
10,19,5,13.7,13.7,13.4,92.5,0.010714301,100,1.105,40.8,6,150,10,0,0,0,0,0,,,
10,19,6,13.6,13.6,13.3,92.5,0.010643614,100,1.105,40.5,5,160,10,20,8,1,5,7,,,
10,19,7,13.5,13.5,13.2,92.6,0.010561734,100,1.107,40.2,4,150,10,275,65,2,5,64,,,
10,19,8,14,13.5,12.9,92.7,0.010343843,95,1.106,40.1,2,140,10,583,216,26,49,190,,,
10,19,9,13.8,13.3,12.7,92.8,0.010193554,95,1.109,39.5,3,130,10,859,318,38,53,280,,,
10,19,10,14,13.5,12.9,92.8,0.010332286,95,1.108,40.1,4,140,10,1083,401,48,55,353,,,
10,19,11,13.3,13.2,12.9,92.8,0.010289725,99,1.110,39.3,5,150,10,1241,459,55,57,404,,,
10,19,12,14.4,13.8,13.2,92.8,0.010502234,94,1.106,40.9,7,160,10,1321,489,58,58,431,,,
10,19,13,14.4,13.8,13.2,92.7,0.010514026,94,1.105,41.0,6,170,10,1319,488,58,60,430,,,
10,19,14,14.4,13.4,12.5,92.7,0.010068085,90,1.105,39.8,8,160,10,1233,456,54,62,402,,,
10,19,15,14.6,13.5,12.6,92.7,0.010096477,89,1.105,40.1,6,170,10,1071,396,47,66,349,,,
10,19,16,14.8,13.3,12.1,92.6,0.0098044,85,1.103,39.6,6,140,10,843,312,37,71,275,,,
10,19,17,14.4,12.9,11.7,92.6,0.009531598,85,1.105,38.5,6,130,10,565,209,25,78,184,,,
10,19,18,13.8,13,12.2,92.6,0.009887326,92,1.107,38.8,7,130,10,255,94,11,59,83,,,
10,19,19,14.1,13.2,12.4,92.6,0.009982652,91,1.105,39.3,7,120,10,14,5,1,2,5,,,
10,19,20,13.3,12.8,12.2,92.6,0.009875947,95,1.109,38.2,7,130,10,0,0,0,0,0,,,
10,19,21,13.3,12.9,12.4,92.7,0.009973296,96,1.110,38.5,5,130,10,0,0,0,0,0,,,
10,19,22,13.2,13,12.6,92.7,0.010123335,98,1.110,38.8,7,130,10,0,0,0,0,0,,,
10,19,23,13.2,12.9,12.5,92.7,0.010014497,97,1.110,38.5,7,140,10,0,0,0,0,0,,,
10,19,24,13.3,13,12.6,92.7,0.010082119,97,1.110,38.8,7,130,10,0,0,0,0,0,,,
10,20,1,13.2,12.9,12.5,92.7,0.010014497,97,1.110,38.5,6,120,10,0,0,0,0,0,,,
10,20,2,13.2,12.8,12.3,92.6,0.009917133,96,1.109,38.2,5,140,10,0,0,0,0,0,,,
10,20,3,13.2,12.8,12.3,92.6,0.009917133,96,1.109,38.2,7,130,10,0,0,0,0,0,,,
10,20,4,13.4,13,12.5,92.6,0.010052109,96,1.108,38.8,6,120,10,0,0,0,0,0,,,
10,20,5,13.4,13,12.5,92.6,0.010052109,96,1.108,38.8,6,120,10,0,0,0,0,0,,,
10,20,6,13.4,13.1,12.7,92.6,0.010161422,97,1.108,39.1,7,120,10,22,8,1,5,7,,,
10,20,7,13.7,13.4,13.0,92.5,0.010379717,97,1.105,39.9,5,90,10,279,103,12,37,91,,,
10,20,8,14,13.6,13.1,92.6,0.010466828,96,1.105,40.4,5,100,10,587,217,26,48,191,,,
10,20,9,14.9,14,13.2,92.5,0.010557231,91,1.100,41.6,6,70,10,862,319,38,52,281,,,
10,20,10,15.6,14.2,13.1,92.5,0.010495902,87,1.098,42.1,8,50,10,1086,402,48,54,354,,,
10,20,11,16.5,14,12.2,92.5,0.009897695,77,1.095,41.5,6,60,10,1244,460,55,56,405,,,
10,20,12,17.5,15.4,14.0,92.5,0.011113053,81,1.089,45.6,6,60,10,1324,490,58,58,432,,,
10,20,13,19,16,14.1,92.4,0.011232039,75,1.082,47.5,5,80,10,1321,489,58,60,431,,,
10,20,14,19,18,17.2,92.4,0.01378258,91,1.078,53.9,5,170,10,1236,457,54,63,403,,,
10,20,15,15.9,15.9,15.6,92.3,0.012407446,100,1.091,47.3,7,140,10,1073,255,6,8,249,,,
10,20,16,15.5,15,14.5,92.3,0.011491141,95,1.094,44.6,7,160,10,845,313,37,72,276,,,
10,20,17,15.4,14.9,14.4,92.3,0.011414675,95,1.094,44.3,6,140,10,567,210,25,81,185,,,
10,20,18,15.3,15.2,14.9,92.3,0.011811116,99,1.094,45.2,5,100,10,258,95,11,57,84,,,
10,20,19,14.9,14.8,14.5,92.3,0.011504189,99,1.096,44.0,7,100,10,15,5,1,2,5,,,
10,20,20,14.5,14.5,14.2,92.3,0.011320072,100,1.098,43.1,4,120,10,0,0,0,0,0,,,
10,20,21,14.3,14.3,14.0,92.3,0.011171936,100,1.099,42.5,5,120,10,0,0,0,0,0,,,
10,20,22,14.2,14.2,13.9,92.5,0.011074099,100,1.102,42.2,6,120,10,0,0,0,0,0,,,
10,20,23,14.1,14.1,13.8,92.5,0.011001283,100,1.103,41.9,8,120,10,0,0,0,0,0,,,
10,20,24,13.9,13.9,13.6,92.4,0.010868896,100,1.102,41.4,7,90,10,0,0,0,0,0,,,
10,21,1,14,13.8,13.4,92.4,0.010714684,98,1.102,41.1,5,100,10,0,0,0,0,0,,,
10,21,2,14.2,13.8,13.3,92.3,0.010644007,96,1.100,41.1,7,80,10,0,0,0,0,0,,,
10,21,3,14.5,14,13.4,92.1,0.010770641,95,1.097,41.7,7,80,10,0,0,0,0,0,,,
10,21,4,15,14.5,13.9,92.0,0.011150861,95,1.093,43.2,9,80,10,0,0,0,0,0,,,
10,21,5,15.4,14.9,14.4,91.9,0.01146619,95,1.090,44.4,9,50,10,0,0,0,0,0,,,
10,21,6,15.3,14.8,14.3,91.9,0.011389831,95,1.090,44.1,8,40,10,24,9,1,5,8,,,
10,21,7,15.4,15,14.5,91.9,0.011584398,96,1.089,44.7,7,60,10,283,105,12,37,92,,,
10,21,8,15.6,15.6,15.3,92.1,0.012193775,100,1.090,46.4,8,210,10,591,219,26,48,193,,,
10,21,9,15.1,15.1,14.8,92.2,0.011788144,100,1.094,44.9,3,180,10,866,320,38,52,282,,,
10,21,10,15,15,14.7,92.2,0.011711091,100,1.094,44.6,3,60,10,1090,403,48,55,355,,,
10,21,11,15.9,15.9,15.6,92.0,0.012448715,100,1.087,47.4,4,50,10,1247,461,55,57,406,,,
10,21,12,16.3,16.3,16.0,91.8,0.012805707,100,1.083,48.7,10,40,10,1326,491,58,58,432,,,
10,21,13,17.3,17.3,17.0,91.8,0.013663532,100,1.078,51.9,4,350,10,1323,490,58,61,431,,,
10,21,14,17.8,17.4,16.9,91.9,0.013570191,96,1.077,52.2,3,350,10,1238,458,55,63,403,,,
10,21,15,17.6,17.2,16.7,91.7,0.013424069,96,1.076,51.6,1,30,10,1076,398,47,67,351,,,
10,21,16,17.3,17.3,17.0,91.8,0.013663532,100,1.078,51.9,3,300,10,848,314,37,72,276,,,
10,21,17,17.4,17.4,17.1,91.6,0.013782791,100,1.075,52.3,5,360,10,569,211,25,80,186,,,
10,21,18,18.2,17.6,17.0,91.6,0.013711854,95,1.072,52.9,5,330,10,260,96,11,56,85,,,
10,21,19,18.4,17.8,17.2,91.5,0.013908717,95,1.070,53.6,8,360,10,16,6,1,2,5,,,
10,21,20,19,17.2,16.0,91.4,0.01288748,84,1.068,51.7,9,340,10,0,0,0,0,0,,,
10,21,21,18.4,17.4,16.6,91.5,0.013381793,91,1.070,52.3,8,320,10,0,0,0,0,0,,,
10,21,22,18.4,17.4,16.6,91.7,0.013351055,91,1.073,52.2,5,300,10,0,0,0,0,0,,,
10,21,23,18.5,17.4,16.6,91.7,0.013309451,90,1.073,52.2,9,320,10,0,0,0,0,0,,,
10,21,24,18.7,17.2,16.2,91.7,0.012966592,87,1.072,51.6,8,330,10,0,0,0,0,0,,,
10,22,1,17.8,16.9,16.2,91.7,0.012954919,92,1.076,50.6,8,330,10,0,0,0,0,0,,,
10,22,2,17.4,16.9,16.4,91.5,0.01315096,95,1.075,50.7,8,330,10,0,0,0,0,0,,,
10,22,3,16.5,15.9,15.3,91.5,0.012269124,94,1.079,47.6,8,330,10,0,0,0,0,0,,,
10,22,4,16.8,15.8,15.0,91.5,0.012021946,91,1.079,47.2,9,330,10,0,0,0,0,0,,,
10,22,5,16.8,15.7,14.8,91.5,0.011899682,90,1.079,46.9,7,330,10,0,0,0,0,0,,,
10,22,6,16.5,15.5,14.7,91.5,0.011780868,91,1.080,46.3,8,270,10,25,9,1,5,8,,,
10,22,7,16.7,15.6,14.7,91.5,0.011819333,90,1.079,46.6,7,270,10,287,106,13,37,93,,,
10,22,8,17.8,15.7,14.3,91.6,0.011471958,81,1.077,46.9,5,290,6,594,444,361,662,82,,,
10,22,9,19.2,15.5,13.2,91.7,0.01063781,69,1.075,46.2,5,280,1,869,757,632,862,125,,,
10,22,10,20,15.2,12.2,91.7,0.009949207,62,1.073,45.2,7,300,0,1093,929,775,881,153,,,
10,22,11,21.7,14.8,10.3,91.7,0.008779871,49,1.069,44.0,8,250,1,1249,1089,909,936,180,,,
10,22,12,21.8,14,8.6,91.7,0.007820433,44,1.070,41.7,11,260,0,1329,1130,943,943,186,,,
10,22,13,23.7,14.2,7.5,91.7,0.007271374,36,1.064,42.2,12,270,0,1326,1127,941,977,186,,,
10,22,14,23.6,15.9,11.2,91.7,0.009311629,46,1.061,47.3,10,290,0,1240,1054,880,1019,174,,,
10,22,15,23.3,14.7,9.0,91.7,0.00800857,41,1.064,43.7,6,270,0,1078,916,765,1007,151,,,
10,22,16,24.2,14.8,8.5,91.6,0.007769793,37,1.060,44.0,10,270,0,850,722,603,822,119,,,
10,22,17,24,16,11.1,91.6,0.009283337,45,1.058,47.6,7,260,5,572,459,383,636,76,,,
10,22,18,23.4,14.8,9.1,91.7,0.008083884,41,1.064,44.0,10,280,5,262,211,176,185,35,,,
10,22,19,22.3,14.5,9.3,91.8,0.008173792,44,1.069,43.1,7,280,8,16,10,5,15,4,,,
10,22,20,17.1,14.2,12.2,91.9,0.009951157,74,1.086,42.3,6,170,8,0,0,0,0,0,,,
10,22,21,16.3,13.5,11.5,92.0,0.009478261,75,1.091,40.3,6,180,4,0,0,0,0,0,,,
10,22,22,15.5,12.8,10.8,92.1,0.009026874,75,1.096,38.3,4,160,5,0,0,0,0,0,,,
10,22,23,15.2,12.5,10.5,92.1,0.008826903,75,1.097,37.5,5,150,5,0,0,0,0,0,,,
10,22,24,14.8,12.6,10.9,92.2,0.00908742,79,1.100,37.8,3,150,6,0,0,0,0,0,,,
10,23,1,14.8,12.6,10.9,92.2,0.00908742,79,1.100,37.8,2,170,6,0,0,0,0,0,,,
10,23,2,14.8,12.6,10.9,92.2,0.00908742,79,1.100,37.8,1,170,5,0,0,0,0,0,,,
10,23,3,14.9,12.8,11.2,92.2,0.009262159,80,1.099,38.3,1,180,5,0,0,0,0,0,,,
10,23,4,14.5,12.5,10.9,92.1,0.009114255,81,1.100,37.5,1,170,5,0,0,0,0,0,,,
10,23,5,14.2,12.2,10.6,92.1,0.008917666,80,1.101,36.7,1,180,4,0,0,0,0,0,,,
10,23,6,13.3,12.8,12.2,92.1,0.009931552,95,1.103,38.4,1,160,6,27,20,16,76,4,,,
